key,season,league,team,avg_att,max_att,min_att,total_att,finish,games_played,points,wins,draws,losses,goals_for,goals_against,goal_diff
French Ligue 1|AS Nancy|2016/17,2016/17,French Ligue 1,AS Nancy,17516,20087,15423,332801,19,38,35,9,8,21,29,52,-23
French Ligue 1|AS Nancy|2016/17,2016/17,French Ligue 1,AS Nancy,17516,20087,15423,332801,19,19,24,7,3,9,21,23,-2
French Ligue 1|AS Nancy|2016/17,2016/17,French Ligue 1,AS Nancy,17516,20087,15423,332801,15,19,11,2,5,12,8,29,-21
French Ligue 1|Toulouse|2016/17,2016/17,French Ligue 1,Toulouse,17068,29430,11023,324294,13,38,44,10,14,14,37,41,-4
French Ligue 1|Toulouse|2016/17,2016/17,French Ligue 1,Toulouse,17068,29430,11023,324294,9,19,30,8,6,5,28,18,10
French Ligue 1|Toulouse|2016/17,2016/17,French Ligue 1,Toulouse,17068,29430,11023,324294,13,19,14,2,8,9,9,23,-14
French Ligue 1|FC Metz|2016/17,2016/17,French Ligue 1,FC Metz,16196,21011,11550,291535,14,38,43,11,10,17,39,72,-33
French Ligue 1|FC Metz|2016/17,2016/17,French Ligue 1,FC Metz,16196,21011,11550,291535,14,19,28,7,7,5,27,34,-7
French Ligue 1|FC Metz|2016/17,2016/17,French Ligue 1,FC Metz,16196,21011,11550,291535,11,19,15,4,3,12,12,38,-26
French Ligue 1|Caen|2016/17,2016/17,French Ligue 1,Caen,15786,20054,740,284147,17,38,37,10,7,21,36,65,-29
French Ligue 1|Caen|2016/17,2016/17,French Ligue 1,Caen,15786,20054,740,284147,20,19,23,7,2,10,21,37,-16
French Ligue 1|Caen|2016/17,2016/17,French Ligue 1,Caen,15786,20054,740,284147,12,19,14,3,5,11,15,28,-13
French Ligue 1|En Avant Guingamp|2016/17,2016/17,French Ligue 1,En Avant Guingamp,14790,18033,12630,281003,10,38,50,14,8,16,46,53,-7
French Ligue 1|En Avant Guingamp|2016/17,2016/17,French Ligue 1,En Avant Guingamp,14790,18033,12630,281003,5,19,39,12,3,4,28,13,15
French Ligue 1|En Avant Guingamp|2016/17,2016/17,French Ligue 1,En Avant Guingamp,14790,18033,12630,281003,17,19,11,2,5,12,18,40,-22
French Ligue 1|Montpellier HSC|2016/17,2016/17,French Ligue 1,Montpellier HSC,12356,22217,8960,234763,15,38,39,10,9,19,48,66,-18
French Ligue 1|Montpellier HSC|2016/17,2016/17,French Ligue 1,Montpellier HSC,12356,22217,8960,234763,11,19,29,8,5,6,28,22,6
French Ligue 1|Montpellier HSC|2016/17,2016/17,French Ligue 1,Montpellier HSC,12356,22217,8960,234763,19,19,10,2,4,13,20,44,-24
French Ligue 1|Angers SCO|2016/17,2016/17,French Ligue 1,Angers SCO,11954,15909,9142,227121,12,38,46,13,7,18,40,49,-9
French Ligue 1|Angers SCO|2016/17,2016/17,French Ligue 1,Angers SCO,11954,15909,9142,227121,12,19,29,8,5,6,23,17,6
French Ligue 1|Angers SCO|2016/17,2016/17,French Ligue 1,Angers SCO,11954,15909,9142,227121,10,19,17,5,2,12,17,32,-15
French Ligue 1|Lorient|2016/17,2016/17,French Ligue 1,Lorient,11832,15884,8323,224802,18,38,36,10,6,22,44,70,-26
French Ligue 1|Lorient|2016/17,2016/17,French Ligue 1,Lorient,11832,15884,8323,224802,16,19,25,7,4,8,25,29,-4
French Ligue 1|Lorient|2016/17,2016/17,French Ligue 1,Lorient,11832,15884,8323,224802,16,19,11,3,2,14,19,41,-22
French Ligue 1|Dijon FCO|2016/17,2016/17,French Ligue 1,Dijon FCO,10128,13416,7828,192433,16,38,37,8,13,17,46,58,-12
French Ligue 1|Dijon FCO|2016/17,2016/17,French Ligue 1,Dijon FCO,10128,13416,7828,192433,15,19,27,7,6,6,27,21,6
French Ligue 1|Dijon FCO|2016/17,2016/17,French Ligue 1,Dijon FCO,10128,13416,7828,192433,18,19,10,1,7,11,19,37,-18
French Ligue 1|AS Monaco|2016/17,2016/17,French Ligue 1,AS Monaco,9420,16049,4319,178985,1,38,95,30,5,3,107,31,76
French Ligue 1|AS Monaco|2016/17,2016/17,French Ligue 1,AS Monaco,9420,16049,4319,178985,1,19,52,17,1,1,63,13,50
French Ligue 1|AS Monaco|2016/17,2016/17,French Ligue 1,AS Monaco,9420,16049,4319,178985,1,19,43,13,4,2,44,18,26
French Ligue 1|SC Bastia|2016/17,2016/17,French Ligue 1,SC Bastia,10511,13122,9139,178682,20,38,34,8,10,20,29,57,-28
French Ligue 1|SC Bastia|2016/17,2016/17,French Ligue 1,SC Bastia,10511,13122,9139,178682,18,19,24,5,9,5,17,17,0
French Ligue 1|SC Bastia|2016/17,2016/17,French Ligue 1,SC Bastia,10511,13122,9139,178682,20,19,10,3,1,15,12,40,-28
Eredivisie|AFC Ajax|2016/17,2016/17,Eredivisie,AFC Ajax,49620,51998,45405,843534,2,34,81,25,6,3,79,23,56
Eredivisie|AFC Ajax|2016/17,2016/17,Eredivisie,AFC Ajax,49620,51998,45405,843534,2,17,44,14,2,1,48,12,36
Eredivisie|AFC Ajax|2016/17,2016/17,Eredivisie,AFC Ajax,49620,51998,45405,843534,1,17,37,11,4,2,31,11,20
Eredivisie|Feyenoord|2016/17,2016/17,Eredivisie,Feyenoord,47500,47500,47500,760000,1,34,82,26,4,4,86,25,61
Eredivisie|Feyenoord|2016/17,2016/17,Eredivisie,Feyenoord,47500,47500,47500,760000,1,17,47,15,2,-,56,11,45
Eredivisie|Feyenoord|2016/17,2016/17,Eredivisie,Feyenoord,47500,47500,47500,760000,2,17,35,11,2,4,30,14,16
Eredivisie|PSV Eindhoven|2016/17,2016/17,Eredivisie,PSV Eindhoven,33124,36000,27000,563100,3,34,76,22,10,2,68,23,45
Eredivisie|PSV Eindhoven|2016/17,2016/17,Eredivisie,PSV Eindhoven,33124,36000,27000,563100,3,17,42,13,3,1,35,9,26
Eredivisie|PSV Eindhoven|2016/17,2016/17,Eredivisie,PSV Eindhoven,33124,36000,27000,563100,3,17,34,9,7,1,33,14,19
Eredivisie|FC Twente|2016/17,2016/17,Eredivisie,FC Twente,25424,28600,22900,432200,7,34,45,12,9,13,48,50,-2
Eredivisie|FC Twente|2016/17,2016/17,Eredivisie,FC Twente,25424,28600,22900,432200,7,17,28,8,4,5,28,22,6
Eredivisie|FC Twente|2016/17,2016/17,Eredivisie,FC Twente,25424,28600,22900,432200,8,17,17,4,5,8,20,28,-8
Eredivisie|SC Heerenveen|2016/17,2016/17,Eredivisie,SC Heerenveen,22309,25800,20080,379258,9,34,43,12,7,15,54,53,1
Eredivisie|SC Heerenveen|2016/17,2016/17,Eredivisie,SC Heerenveen,22309,25800,20080,379258,6,17,29,8,5,4,26,16,10
Eredivisie|SC Heerenveen|2016/17,2016/17,Eredivisie,SC Heerenveen,22309,25800,20080,379258,12,17,14,4,2,11,28,37,-9
Eredivisie|FC Groningen|2016/17,2016/17,Eredivisie,FC Groningen,19371,22312,17818,329300,8,34,43,10,13,11,55,51,4
Eredivisie|FC Groningen|2016/17,2016/17,Eredivisie,FC Groningen,19371,22312,17818,329300,12,17,23,5,8,4,25,24,1
Eredivisie|FC Groningen|2016/17,2016/17,Eredivisie,FC Groningen,19371,22312,17818,329300,7,17,20,5,5,7,30,27,3
Eredivisie|FC Utrecht|2016/17,2016/17,Eredivisie,FC Utrecht,18146,22231,13000,308477,4,34,62,18,8,8,54,38,16
Eredivisie|FC Utrecht|2016/17,2016/17,Eredivisie,FC Utrecht,18146,22231,13000,308477,4,17,33,10,3,4,28,17,11
Eredivisie|FC Utrecht|2016/17,2016/17,Eredivisie,FC Utrecht,18146,22231,13000,308477,4,17,29,8,5,4,26,21,5
Eredivisie|Vitesse Arnhem|2016/17,2016/17,Eredivisie,Vitesse Arnhem,15703,21128,11615,266945,5,34,51,15,6,13,51,40,11
Eredivisie|Vitesse Arnhem|2016/17,2016/17,Eredivisie,Vitesse Arnhem,15703,21128,11615,266945,5,17,29,9,2,6,31,21,10
Eredivisie|Vitesse Arnhem|2016/17,2016/17,Eredivisie,Vitesse Arnhem,15703,21128,11615,266945,6,17,22,6,4,7,20,19,1
Eredivisie|AZ Alkmaar|2016/17,2016/17,Eredivisie,AZ Alkmaar,14855,16647,13412,252538,6,34,49,12,13,9,56,52,4
Eredivisie|AZ Alkmaar|2016/17,2016/17,Eredivisie,AZ Alkmaar,14855,16647,13412,252538,9,17,24,5,9,3,31,25,6
Eredivisie|AZ Alkmaar|2016/17,2016/17,Eredivisie,AZ Alkmaar,14855,16647,13412,252538,5,17,25,7,4,6,25,27,-2
Eredivisie|Roda JC Kerkrade|2016/17,2016/17,Eredivisie,Roda JC Kerkrade,13857,17839,11858,235572,17,34,33,7,12,15,26,51,-25
Eredivisie|Roda JC Kerkrade|2016/17,2016/17,Eredivisie,Roda JC Kerkrade,13857,17839,11858,235572,13,17,23,6,5,6,17,18,-1
Eredivisie|Roda JC Kerkrade|2016/17,2016/17,Eredivisie,Roda JC Kerkrade,13857,17839,11858,235572,17,17,10,1,7,9,9,33,-24
Eredivisie|PEC Zwolle|2016/17,2016/17,Eredivisie,PEC Zwolle,12855,13250,11200,218540,14,34,35,9,8,17,39,67,-28
Eredivisie|PEC Zwolle|2016/17,2016/17,Eredivisie,PEC Zwolle,12855,13250,11200,218540,17,17,20,5,5,7,19,28,-9
Eredivisie|PEC Zwolle|2016/17,2016/17,Eredivisie,PEC Zwolle,12855,13250,11200,218540,11,17,15,4,3,10,20,39,-19
Eredivisie|Willem II Tilburg|2016/17,2016/17,Eredivisie,Willem II Tilburg,12451,14500,11200,211660,13,34,36,9,9,16,29,44,-15
Eredivisie|Willem II Tilburg|2016/17,2016/17,Eredivisie,Willem II Tilburg,12451,14500,11200,211660,16,17,20,5,5,7,17,22,-5
Eredivisie|Willem II Tilburg|2016/17,2016/17,Eredivisie,Willem II Tilburg,12451,14500,11200,211660,9,17,16,4,4,9,12,22,-10
Eredivisie|NEC Nijmegen|2016/17,2016/17,Eredivisie,NEC Nijmegen,11387,12500,9500,193572,16,34,34,9,7,18,32,59,-27
Eredivisie|NEC Nijmegen|2016/17,2016/17,Eredivisie,NEC Nijmegen,11387,12500,9500,193572,15,17,22,6,4,7,21,26,-5
Eredivisie|NEC Nijmegen|2016/17,2016/17,Eredivisie,NEC Nijmegen,11387,12500,9500,193572,16,17,12,3,3,11,11,33,-22
Eredivisie|ADO Den Haag|2016/17,2016/17,Eredivisie,ADO Den Haag,11343,13764,8956,192839,11,34,38,11,5,18,37,59,-22
Eredivisie|ADO Den Haag|2016/17,2016/17,Eredivisie,ADO Den Haag,11343,13764,8956,192839,10,17,24,7,3,7,22,21,1
Eredivisie|ADO Den Haag|2016/17,2016/17,Eredivisie,ADO Den Haag,11343,13764,8956,192839,14,17,14,4,2,11,15,38,-23
Eredivisie|Heracles Almelo|2016/17,2016/17,Eredivisie,Heracles Almelo,11109,12052,10322,188861,10,34,43,12,7,15,53,55,-2
Eredivisie|Heracles Almelo|2016/17,2016/17,Eredivisie,Heracles Almelo,11109,12052,10322,188861,8,17,27,8,3,6,32,21,11
Eredivisie|Heracles Almelo|2016/17,2016/17,Eredivisie,Heracles Almelo,11109,12052,10322,188861,10,17,16,4,4,9,21,34,-13
Eredivisie|Sparta Rotterdam|2016/17,2016/17,Eredivisie,Sparta Rotterdam,10185,10606,9000,173144,15,34,34,9,7,18,42,61,-19
Eredivisie|Sparta Rotterdam|2016/17,2016/17,Eredivisie,Sparta Rotterdam,10185,10606,9000,173144,14,17,22,6,4,7,24,24,0
Eredivisie|Sparta Rotterdam|2016/17,2016/17,Eredivisie,Sparta Rotterdam,10185,10606,9000,173144,15,17,12,3,3,11,18,37,-19
Eredivisie|Go Ahead Eagles|2016/17,2016/17,Eredivisie,Go Ahead Eagles,9378,9781,7891,159428,18,34,23,6,5,23,32,73,-41
Eredivisie|Go Ahead Eagles|2016/17,2016/17,Eredivisie,Go Ahead Eagles,9378,9781,7891,159428,18,17,13,4,1,12,20,35,-15
Eredivisie|Go Ahead Eagles|2016/17,2016/17,Eredivisie,Go Ahead Eagles,9378,9781,7891,159428,18,17,10,2,4,11,12,38,-26
Eredivisie|SBV Excelsior|2016/17,2016/17,Eredivisie,SBV Excelsior,4069,4500,3200,69176,12,34,37,9,10,15,43,60,-17
Eredivisie|SBV Excelsior|2016/17,2016/17,Eredivisie,SBV Excelsior,4069,4500,3200,69176,11,17,23,6,5,6,27,25,2
Eredivisie|SBV Excelsior|2016/17,2016/17,Eredivisie,SBV Excelsior,4069,4500,3200,69176,13,17,14,3,5,9,16,35,-19
Serie A|Napoli|2016/17,2016/17,Serie A,Napoli,57974,451169,15912,1101500,3,38,86,26,8,4,94,39,55
Serie A|Napoli|2016/17,2016/17,Serie A,Napoli,57974,451169,15912,1101500,3,19,43,13,4,2,44,19,25
Serie A|Napoli|2016/17,2016/17,Serie A,Napoli,57974,451169,15912,1101500,1,19,43,13,4,2,50,20,30
Serie A|Internazionale|2016/17,2016/17,Serie A,Internazionale,46620,78328,33788,885784,7,38,62,19,5,14,72,49,23
Serie A|Internazionale|2016/17,2016/17,Serie A,Internazionale,46620,78328,33788,885784,8,19,36,11,3,5,44,22,22
Serie A|Internazionale|2016/17,2016/17,Serie A,Internazionale,46620,78328,33788,885784,6,19,26,8,2,9,28,27,1
Serie A|AC Milan|2016/17,2016/17,Serie A,AC Milan,40294,77882,26464,765590,6,38,63,18,9,11,57,45,12
Serie A|AC Milan|2016/17,2016/17,Serie A,AC Milan,40294,77882,26464,765590,6,19,38,12,2,5,32,20,12
Serie A|AC Milan|2016/17,2016/17,Serie A,AC Milan,40294,77882,26464,765590,7,19,25,6,7,6,25,25,0
Serie A|Juventus|2016/17,2016/17,Serie A,Juventus,37977,42110,14563,721569,1,38,91,29,4,5,77,27,50
Serie A|Juventus|2016/17,2016/17,Serie A,Juventus,37977,42110,14563,721569,1,19,55,18,1,-,48,9,39
Serie A|Juventus|2016/17,2016/17,Serie A,Juventus,37977,42110,14563,721569,3,19,36,11,3,5,29,18,11
Serie A|AS Roma|2016/17,2016/17,Serie A,AS Roma,32638,59716,23633,620118,2,38,87,28,3,7,90,38,52
Serie A|AS Roma|2016/17,2016/17,Serie A,AS Roma,32638,59716,23633,620118,2,19,49,16,1,2,50,18,32
Serie A|AS Roma|2016/17,2016/17,Serie A,AS Roma,32638,59716,23633,620118,2,19,38,12,2,5,40,20,20
Serie A|Fiorentina|2016/17,2016/17,Serie A,Fiorentina,26470,34085,22049,502925,8,38,60,16,12,10,63,57,6
Serie A|Fiorentina|2016/17,2016/17,Serie A,Fiorentina,26470,34085,22049,502925,7,19,38,10,8,1,34,23,11
Serie A|Fiorentina|2016/17,2016/17,Serie A,Fiorentina,26470,34085,22049,502925,9,19,22,6,4,9,29,34,-5
Serie A|SS Lazio|2016/17,2016/17,Serie A,SS Lazio,21947,40000,10000,417000,5,38,70,21,7,10,74,51,23
Serie A|SS Lazio|2016/17,2016/17,Serie A,SS Lazio,21947,40000,10000,417000,5,19,38,12,2,5,40,23,17
Serie A|SS Lazio|2016/17,2016/17,Serie A,SS Lazio,21947,40000,10000,417000,5,19,32,9,5,5,34,28,6
Serie A|Bologna|2016/17,2016/17,Serie A,Bologna,21822,37043,16998,414610,15,38,41,11,8,19,40,58,-18
Serie A|Bologna|2016/17,2016/17,Serie A,Bologna,21822,37043,16998,414610,13,19,26,8,2,9,24,25,-1
Serie A|Bologna|2016/17,2016/17,Serie A,Bologna,21822,37043,16998,414610,14,19,15,3,6,10,16,33,-17
Serie A|Genoa|2016/17,2016/17,Serie A,Genoa,21432,31190,17730,407206,16,38,36,9,9,20,38,64,-26
Serie A|Genoa|2016/17,2016/17,Serie A,Genoa,21432,31190,17730,407206,14,19,25,6,7,6,24,24,0
Serie A|Genoa|2016/17,2016/17,Serie A,Genoa,21432,31190,17730,407206,18,19,11,3,2,14,14,40,-26
Serie A|Torino|2016/17,2016/17,Serie A,Torino,19359,26426,14827,367818,9,38,53,13,14,11,71,66,5
Serie A|Torino|2016/17,2016/17,Serie A,Torino,19359,26426,14827,367818,10,19,35,9,8,2,43,31,12
Serie A|Torino|2016/17,2016/17,Serie A,Torino,19359,26426,14827,367818,11,19,18,4,6,9,28,35,-7
Serie A|Sampdoria|2016/17,2016/17,Serie A,Sampdoria,18762,29824,9338,356478,10,38,48,12,12,14,49,55,-6
Serie A|Sampdoria|2016/17,2016/17,Serie A,Sampdoria,18762,29824,9338,356478,11,19,30,8,6,5,28,23,5
Serie A|Sampdoria|2016/17,2016/17,Serie A,Sampdoria,18762,29824,9338,356478,12,19,18,4,6,9,21,32,-11
Serie A|Atalanta|2016/17,2016/17,Serie A,Atalanta,16933,19656,13823,321723,4,38,72,21,9,8,62,41,21
Serie A|Atalanta|2016/17,2016/17,Serie A,Atalanta,16933,19656,13823,321723,4,19,40,12,4,3,31,18,13
Serie A|Atalanta|2016/17,2016/17,Serie A,Atalanta,16933,19656,13823,321723,4,19,32,9,5,5,31,23,8
Serie A|Udinese|2016/17,2016/17,Serie A,Udinese,16026,26008,4695,304493,13,38,45,12,9,17,47,56,-9
Serie A|Udinese|2016/17,2016/17,Serie A,Udinese,16026,26008,4695,304493,12,19,29,8,5,6,30,23,7
Serie A|Udinese|2016/17,2016/17,Serie A,Udinese,16026,26008,4695,304493,13,19,16,4,4,11,17,33,-16
Serie A|Cagliari|2016/17,2016/17,Serie A,Cagliari,13452,24340,3787,255587,11,38,47,14,5,19,55,76,-21
Serie A|Cagliari|2016/17,2016/17,Serie A,Cagliari,13452,24340,3787,255587,9,19,36,11,3,5,38,34,4
Serie A|Cagliari|2016/17,2016/17,Serie A,Cagliari,13452,24340,3787,255587,17,19,11,3,2,14,17,42,-25
Serie A|Pescara|2016/17,2016/17,Serie A,Pescara,13338,20088,8483,253427,20,38,18,3,9,26,37,81,-44
Serie A|Pescara|2016/17,2016/17,Serie A,Pescara,13338,20088,8483,253427,20,19,11,2,5,12,19,38,-19
Serie A|Pescara|2016/17,2016/17,Serie A,Pescara,13338,20088,8483,253427,20,19,7,1,4,14,18,43,-25
Serie A|Palermo|2016/17,2016/17,Serie A,Palermo,12538,27039,5615,238230,19,38,26,6,8,24,33,77,-44
Serie A|Palermo|2016/17,2016/17,Serie A,Palermo,12538,27039,5615,238230,19,19,15,4,3,12,13,30,-17
Serie A|Palermo|2016/17,2016/17,Serie A,Palermo,12538,27039,5615,238230,19,19,11,2,5,12,20,47,-27
Serie A|Sassuolo|2016/17,2016/17,Serie A,Sassuolo,12362,21584,9071,234874,12,38,46,13,7,18,58,63,-5
Serie A|Sassuolo|2016/17,2016/17,Serie A,Sassuolo,12362,21584,9071,234874,15,19,24,7,3,9,27,28,-1
Serie A|Sassuolo|2016/17,2016/17,Serie A,Sassuolo,12362,21584,9071,234874,8,19,22,6,4,9,31,35,-4
Serie A|Chievo|2016/17,2016/17,Serie A,Chievo,10871,28000,7558,206558,14,38,43,12,7,19,43,61,-18
Serie A|Chievo|2016/17,2016/17,Serie A,Chievo,10871,28000,7558,206558,16,19,23,6,5,8,25,30,-5
Serie A|Chievo|2016/17,2016/17,Serie A,Chievo,10871,28000,7558,206558,10,19,20,6,2,11,18,31,-13
Serie A|Empoli|2016/17,2016/17,Serie A,Empoli,9483,15424,7105,180179,18,38,32,8,8,22,29,61,-32
Serie A|Empoli|2016/17,2016/17,Serie A,Empoli,9483,15424,7105,180179,18,19,19,5,4,10,16,29,-13
Serie A|Empoli|2016/17,2016/17,Serie A,Empoli,9483,15424,7105,180179,15,19,13,3,4,12,13,32,-19
Serie A|FC Crotone|2016/17,2016/17,Serie A,FC Crotone,8212,15353,510,156030,17,38,34,9,7,22,34,58,-24
Serie A|FC Crotone|2016/17,2016/17,Serie A,FC Crotone,8212,15353,510,156030,17,19,22,6,4,9,21,25,-4
Serie A|FC Crotone|2016/17,2016/17,Serie A,FC Crotone,8212,15353,510,156030,16,19,12,3,3,13,13,33,-20
Scottish Premiership|Celtic|2016/17,2016/17,Scottish Premiership,Celtic,55622,58967,51057,1056826,1,38,106,34,4,-,106,25,81
Scottish Premiership|Celtic|2016/17,2016/17,Scottish Premiership,Celtic,55622,58967,51057,1056826,1,19,53,17,2,-,47,8,39
Scottish Premiership|Celtic|2016/17,2016/17,Scottish Premiership,Celtic,55622,58967,51057,1056826,1,19,53,17,2,-,59,17,42
Scottish Premiership|Rangers|2016/17,2016/17,Scottish Premiership,Rangers,48883,50126,46563,928774,3,38,67,19,10,9,56,44,12
Scottish Premiership|Rangers|2016/17,2016/17,Scottish Premiership,Rangers,48883,50126,46563,928774,3,19,38,11,5,3,31,18,13
Scottish Premiership|Rangers|2016/17,2016/17,Scottish Premiership,Rangers,48883,50126,46563,928774,4,19,29,8,5,6,25,26,-1
Scottish Premiership|Aberdeen|2016/17,2016/17,Scottish Premiership,Aberdeen,17422,100940,8195,331022,2,38,76,24,4,10,74,35,39
Scottish Premiership|Aberdeen|2016/17,2016/17,Scottish Premiership,Aberdeen,17422,100940,8195,331022,2,19,39,12,3,4,34,16,18
Scottish Premiership|Aberdeen|2016/17,2016/17,Scottish Premiership,Aberdeen,17422,100940,8195,331022,2,19,37,12,1,6,40,19,21
Scottish Premiership|Heart of Midlothian|2016/17,2016/17,Scottish Premiership,Heart of Midlothian,16326,16803,15470,310192,5,38,46,12,10,16,55,52,3
Scottish Premiership|Heart of Midlothian|2016/17,2016/17,Scottish Premiership,Heart of Midlothian,16326,16803,15470,310192,4,19,32,9,5,5,36,20,16
Scottish Premiership|Heart of Midlothian|2016/17,2016/17,Scottish Premiership,Heart of Midlothian,16326,16803,15470,310192,10,19,14,3,5,11,19,32,-13
Scottish Premiership|Dundee|2016/17,2016/17,Scottish Premiership,Dundee,6432,9702,4708,122200,10,38,37,10,7,21,38,62,-24
Scottish Premiership|Dundee|2016/17,2016/17,Scottish Premiership,Dundee,6432,9702,4708,122200,10,19,20,5,5,9,19,30,-11
Scottish Premiership|Dundee|2016/17,2016/17,Scottish Premiership,Dundee,6432,9702,4708,122200,9,19,17,5,2,12,19,32,-13
Scottish Premiership|Kilmarnock|2016/17,2016/17,Scottish Premiership,Kilmarnock,4964,11800,3056,94310,8,38,41,9,14,15,36,56,-20
Scottish Premiership|Kilmarnock|2016/17,2016/17,Scottish Premiership,Kilmarnock,4964,11800,3056,94310,11,19,19,4,7,8,18,23,-5
Scottish Premiership|Kilmarnock|2016/17,2016/17,Scottish Premiership,Kilmarnock,4964,11800,3056,94310,6,19,22,5,7,7,18,33,-15
Scottish Premiership|Partick Thistle|2016/17,2016/17,Scottish Premiership,Partick Thistle,4282,7951,2257,85648,7,38,42,10,12,16,38,54,-16
Scottish Premiership|Partick Thistle|2016/17,2016/17,Scottish Premiership,Partick Thistle,4282,7951,2257,85648,9,20,23,6,5,9,21,32,-11
Scottish Premiership|Partick Thistle|2016/17,2016/17,Scottish Premiership,Partick Thistle,4282,7951,2257,85648,8,18,19,4,7,7,17,22,-5
Scottish Premiership|Motherwell|2016/17,2016/17,Scottish Premiership,Motherwell,4486,8535,3131,85229,9,38,38,10,8,20,46,69,-23
Scottish Premiership|Motherwell|2016/17,2016/17,Scottish Premiership,Motherwell,4486,8535,3131,85229,12,19,18,5,3,11,27,37,-10
Scottish Premiership|Motherwell|2016/17,2016/17,Scottish Premiership,Motherwell,4486,8535,3131,85229,7,19,20,5,5,9,19,32,-13
Scottish Premiership|St Johnstone|2016/17,2016/17,Scottish Premiership,St Johnstone,4392,7979,2549,83451,4,38,58,17,7,14,50,46,4
Scottish Premiership|St Johnstone|2016/17,2016/17,Scottish Premiership,St Johnstone,4392,7979,2549,83451,5,19,27,8,3,8,25,25,0
Scottish Premiership|St Johnstone|2016/17,2016/17,Scottish Premiership,St Johnstone,4392,7979,2549,83451,3,19,31,9,4,6,25,21,4
Scottish Premiership|Inverness Cali|2016/17,2016/17,Scottish Premiership,Inverness Cali,3946,7012,2473,74968,12,38,34,7,13,18,44,71,-27
Scottish Premiership|Inverness Cali|2016/17,2016/17,Scottish Premiership,Inverness Cali,3946,7012,2473,74968,8,19,23,5,8,6,27,33,-6
Scottish Premiership|Inverness Cali|2016/17,2016/17,Scottish Premiership,Inverness Cali,3946,7012,2473,74968,11,19,11,2,5,12,17,38,-21
Scottish Premiership|Ross County|2016/17,2016/17,Scottish Premiership,Ross County,4103,6590,2511,73861,6,38,46,11,13,14,48,58,-10
Scottish Premiership|Ross County|2016/17,2016/17,Scottish Premiership,Ross County,4103,6590,2511,73861,7,18,23,6,5,7,28,31,-3
Scottish Premiership|Ross County|2016/17,2016/17,Scottish Premiership,Ross County,4103,6590,2511,73861,5,20,23,5,8,7,20,27,-7
Scottish Premiership|Hamilton Academical|2016/17,2016/17,Scottish Premiership,Hamilton Academical,2530,5292,1548,48078,11,38,35,7,14,17,37,56,-19
Scottish Premiership|Hamilton Academical|2016/17,2016/17,Scottish Premiership,Hamilton Academical,2530,5292,1548,48078,6,19,25,6,7,6,22,20,2
Scottish Premiership|Hamilton Academical|2016/17,2016/17,Scottish Premiership,Hamilton Academical,2530,5292,1548,48078,12,19,10,1,7,11,15,36,-21
Premier League|Manchester United|2017/18,2017/18,Premier League,Manchester United,74976,75118,74726,1424538,2,38,81,25,6,7,68,28,40
